path,sha256,bytes,source_commit,author,license,modification,release_inclusion
krita/data/profiles/elles-icc-profiles/ACES-elle-V2-labl.icc,b256a8921952efcc0fde2b3100167926263e8801cbebebe245ad2a3bfe0c270e,9068,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V2-srgbtrc.icc,bbe64dbe5bae9587811e57660636556777af0195998ccb22cbe99b99850f5a38,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V4-g10.icc,2091faebe11a55b18056915d32319ad0fcac565436b8b562de516d07e4840cf0,1072,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V4-g22.icc,cfa3d8b9c92915feeef1f59a6fc03ee2aa7266201837f173e09ed68c2fe2017c,1072,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V4-labl.icc,6e7221c0aa43935f54e2d230c398bd1c526ed02ecac826597dcf4411c0555faf,1088,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACES-elle-V4-srgbtrc.icc,a529297938e12c1c82caa2a58c178a251bee3df43ee0fde3df334be2efb43d80,1096,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V2-g10.icc,48f24840ad0fa5a02d3e1f11d06df272cd22d3b57bbc161e6c884c94927dbe50,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V2-g22.icc,36e480d26fb84a4fb9fdf359e4f2370b6df40422b1dbd42adbc6cf707a37b60e,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V2-labl.icc,b30616e52047d6a0c0af0217f4d2e68caf8af81bb109e641013fb4055b50f90a,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V2-srgbtrc.icc,f6664be94c3b75eb4a42805acdd510c00e57d2ddc6076db78ef031e269a1f152,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V4-g10.icc,cb2032cbc7a726cdee6fbca91e99ef02118bd316dd1edcb3e747a4bbc3ce533b,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V4-g22.icc,6fe9bc8b6eaa4bf4d0b47dc56686b793fc14692fcdd153ae4534969ae78e980e,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V4-labl.icc,6d5ef73c3ecfec5ccb36fe6fd5d509eb87b658e75ceb57295bfa9e1f86316650,1092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ACEScg-elle-V4-srgbtrc.icc,58507b2ba4222a3d2cad81419646068b17f0448d9c01aeb34ca4684e702244c0,1100,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V2-g10.icc,4462622fc2babe45f17f89f805c0f2acffcfe05014dc0e92591e89f6a9888ae4,904,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V2-g22.icc,05e4cf6af7cd979ccf4a07f30debc767cb20bd952558010c17d151abc801a6cb,904,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V2-labl.icc,56a564a0083a14e8a4bf5e4b073feeb4a68b89a72a384b34c1f147abca3bf50c,9092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V2-srgbtrc.icc,301f348a834479f86e749b29292ee5348f553ea5c2ef6639dff03037751b5343,9104,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V4-g10.icc,4ac5f2a0dbf04e91ad054560e335789b5067053372243251d9b890117e8c4325,1088,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V4-g22.icc,d690b138a9697e32eeeaa319785379e63b77a25b72ddfed3aced5146136a92fe,1088,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V4-labl.icc,ab8ecf894b30696198d981449fb9bb14d29d09270f1ad67fa4398539ee3f3ca0,1104,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/AllColorsRGB-elle-V4-srgbtrc.icc,945d8e91afc4484c52e2f6c2b3a5bc20caa7d695da5f89dc1ae609c481b455fe,1112,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V2-g10.icc,b0c84be04d58a5cb28cdd14abdee6280d7f5fb3ea61bff8474ed526622e8b373,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V2-g22.icc,573dcc78c24a8d591f7c3c97e9a08ef4dc814b9d36d924d5853b0de177d05939,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V2-labl.icc,ca41c1563c0778003f855572fd54644ec345915cd293cafea0251caf63ca7bbc,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V2-srgbtrc.icc,f7fef8f5c6fb24c9321d9aa1eb21fbf40fb0a59d1e7756f88cfce6eb2d39c24a,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V4-g10.icc,673f693a97fa653d08510fe1b97e249e056c6736331f858772270fded65d8bb6,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V4-g22.icc,8897628fe4777f7bd70e21d5e487704a2462ea29bc3c417abf3ced2544a0e470,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V4-labl.icc,60f8a1e334b3ad227d70c47351ce2016758fb2d5fea6a08db56c786e9beee310,1092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CIERGB-elle-V4-srgbtrc.icc,d0026b98bbb00f05b7fe8024a2dd67cea85b3179b00cf3a175802a04b92e464c,1100,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/CMakeLists.txt,6a10a9ba73ca375a750857836a7d8ffb213d9f126aee54a365925d13de665758,853,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V2-g10.icc,cb1db5cf67ef1d50d37bfd0f52767f73cd731faaf967a9286064f32a5fb004d1,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V2-g22.icc,bd1c8833f8bf622325c936345787565daa2626f39d03850ddd078b78855b9ac8,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V2-labl.icc,d61cea0ab34fa7dbe9f7dd709f559b9111d8c9259f798c764b9c924ae5c2f59b,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V2-srgbtrc.icc,43929606129e40c612a532d63e9f376dffc0e1d4e16d8c62cf5a4ab0b144bf75,9092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V4-g10.icc,239fdb996118f70698ccb16dd0c388c92453b996bf1e622aafaa5740f13c008f,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V4-g22.icc,2f95344669bf1140b689683282ce90963cd5612d07f16765cb9e67b653e5fad0,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V4-labl.icc,28c9246f0858c7161c87d69e14d289e52a6efda6305c57923e8a898736f105ad,1096,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/ClayRGB-elle-V4-srgbtrc.icc,d23fd659796effc62567c170f23a0ecf84350d88188cc52f8395e8a8207611d4,1100,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/GNU General Public License v2.0 - GNU Project - Free Software Foundation (FSF).html,0419d061d07412bdf0c04f53fb640bf55a34d6611c68877da250cd4cab47ed63,19999,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V2-g10.icc,ec59071f567fb6e3416dcc08ab4f79ba6a585527a3d365dfd9a951d2f9442c02,668,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V2-g18.icc,044ad51d90e16c4bf27af057439eda2ccb34ad4594176439db456b97a5eccc0f,668,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V2-g22.icc,170adb3ec7a049fff78519679849c82e215ad10dd9b751ed3daa643faf52d777,668,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V2-labl.icc,7aced4540ecda8f376be5d61d274ae1b7fc9713962e7b444496d637bb03e00a5,8856,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V2-rec709.icc,0853f11ba80079466862dc529c18e8a9a4549f9368f819668777272118dbe915,8868,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V2-srgbtrc.icc,c96c2c75acdf4732da2f5ce0441a976759dd4ff8948d8e95b8fba63965ff323d,8868,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V4-g10.icc,0d50a441f8532d05917d86dcdc2beb57a646b406017422dc646a8bee98bc2ba9,856,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V4-g18.icc,f52af61627b6cbb20568db5a597229f8e48a8d4c1782fc2f44cb183454532a1e,856,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V4-g22.icc,a8e5de9f7f03162c1ca2aff47d5d20437d3696bd83d5edfcd87e3b333443303f,856,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V4-labl.icc,b6d527385a578b7f7e4431afb42216d529ed3f50e7a285cd81c6a5c584a0833a,872,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V4-rec709.icc,b16df722e0148c09529bebefedf078ca0f24da021167e3934f77ff68417f5dec,876,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Gray-D50-elle-V4-srgbtrc.icc,5bd5854d87c07d1c87920e6a0c3c1a982ec80939a11eb476c45b5b1cd60eba7d,880,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V2-g10.icc,4298c0b8c7527dbad74a0237856530fc7c8a477a88ee0d0dc8f6d19e32d1a72c,904,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V2-g22.icc,679fab491757fcd45aaccbf1721b2820a25c36151abe46b6ef16810ed2ede9b2,904,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V2-labl.icc,c0b5e854f3bf644bb82cf7e1224914c66f09edfca72bd60c6ac6057abc86a9d8,9092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V2-srgbtrc.icc,fffef639b48430054fe3cda6f819b47ead8074698cae4bd71fe9be09de43b3cf,9104,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V4-g10.icc,d44af7b56e35d07117b5d445e178ce35dd1fa84b0a9db80c56c55083689038ee,1084,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V4-g22.icc,5249c20f5f146e769eedd8f45aebad28367d13c0f4adb9b7e419d21cfe241fed,1084,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V4-labl.icc,ed1fb17beb5b119e71c46300130c59682f3300faeef0ba9dcf4df9ffde1ac33e,1104,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/IdentityRGB-elle-V4-srgbtrc.icc,04b9d96b00344c79a442153e48732b3ac0f51c7698a521b13d35822d75f3ddc9,1108,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Lab-D50-Identity-elle-V2.icc,10c1116a98afabb6b45e8f4f19b09cf392a87107e752c55f11e4e106d446d9e4,820,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Lab-D50-Identity-elle-V4.icc,b03b109b855719d491cf1f7f65dbe564dcb4f9ff5d4638e4b594b68952149bea,968,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V2-g10.icc,21517a60307cf264e59ada751b3344f988f4b1d7d249fa745c95a81e7bdcf55d,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V2-g18.icc,da4fc37180f6d0b67875d501d98834a0e364bf80e800b7dc40994cca88541af8,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V2-g22.icc,0c2f617adc57b99a768b743d781072351eedab5efdc50217c71808b717d1a8ab,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V2-labl.icc,2a4cfa30d45a4cb2f2df30619855e5b7026787b934332dfef6d104ee89e13a22,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V2-srgbtrc.icc,6e6715780963653101baa1fb13875e9a71f4692228638c57edf2dfd45321fa40,9092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V4-g10.icc,ef76f73ecf56b98e66f4bfbcbbfa4eaebdc8f6e5602c8ebc5196f63a03531561,1080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V4-g18.icc,ed22c687f70dfbaddb519bde73fb44c8343eb51224e672f55f7b5c8af0ebfd94,1080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V4-g22.icc,3b3b4d9fc08b6fa4156c2379d291989ca0da519203100e3423c26a025cd29d05,1080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V4-labl.icc,f26e6d977aad3dc9a1302b9e3c8cab818e33d64426573d44ed299848cfa1e67e,1096,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/LargeRGB-elle-V4-srgbtrc.icc,5c8a9c3d3391ea67b2018de01f36eae36db3b6dc9e329f7680a669fe3b4d2ebc,1104,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/README,fa984b2a42d43190746a094270724b225fddf3959fff646a64b08db45625dfb7,10738,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V2-g10.icc,3a31d8c0f749dc7576e1cd12a389f32c581036c4e5916b504854328c36ed88a2,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V2-g22.icc,e21bd3a7f576dc09dd4888aad969a9eb6a02fe623c38fcc4ae5a453872453e61,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V2-labl.icc,97993fb0f72ef33ed5af098afcfe5149079dcfeda0d9e25888a09e2c24f9e851,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V2-rec709.icc,85e23fc2f0d2df4f4f926717f808cecd91354a93cdceeebbc9bb66efa26aae66,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V2-srgbtrc.icc,1ddf31f3e4892728b09a7229eef7dbcd2e9ae65441637b5d7ad4b6ff5745eae4,9092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V4-g10.icc,7f0774a7434c2bfbe8f0930475112c2d3febad8d22d4f82fde6f20e6301692f2,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V4-g22.icc,6fc6689a6855e81faeac1420b2f0c68933862bc8d6bfe686438e430f2457f68a,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V4-labl.icc,8afa3e8205a0dc54330216483bb09d2692b0ea07d77f1728649368bfd7725147,1096,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V4-rec709.icc,f285fd72d600a874603d2e0479e4197d153466127de6e888ff64757a8cf1ed90,1100,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/Rec2020-elle-V4-srgbtrc.icc,98572099e5aa43a07b24dc67900899e7966b2f05466a9c74e2930ea2c3ec8e49,1100,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V2-g10.icc,7047c4df9100f02c1252552d8c00e2a11014c38c626552463b487bcf2309fecb,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V2-g22.icc,46c3d4f7646f1a0af73d62e95ed5a1f8411136f7dfad42bdca249da57d293466,892,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V2-labl.icc,b97ddd9ab21007d39f64a3ea178e12359f575d74ea3d4915196ff3f5f7957ca8,9080,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V2-srgbtrc.icc,fb1f5830ec856a8b2795df91e36ec8828f124f7a55a6a92a59a9ce2ee07c2f70,9092,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V4-g10.icc,a65e99201ca3bd7e55cee3d29dca15fb1a90d4a859fd6aa184ba10ab438364e0,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V4-g22.icc,93f3256392c8fe80126a6951ebd3fa1cad4ca61624bd584a95dca43bfb780cf7,1076,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V4-labl.icc,2f94d6936ab96aa97c4dd5da6a544565016db532098d995c241afbebdee30c26,1096,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/WideRGB-elle-V4-srgbtrc.icc,b36565cc6a7e87a2320233b2546b550e8599f35e09a0f045b3ad5ab9e39251c1,1100,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
krita/data/profiles/elles-icc-profiles/XYZ-D50-Identity-elle-V4.icc,0c2858587bcd452a49d1aa072edda9f4fe48f86470a1ea6b22131ab8d83562e5,968,e7e52a72ed37ecaf9ffaa2fab836b7c2f5539d1f,NOASSERTION,NOASSERTION,unchanged upstream baseline,not release-cleared
